0.85,r,0.9861691504,0,0.9861691504,0
0.86,r,0.9860479818,0,0.9860479818,0
0.87,r,0.9859246728,0,0.9859246728,0
0.88,r,0.9857991662,0,0.9857991662,0
0.89,r,0.9856714028,0,0.9856714028,0
0.9,r,0.9855413211,0,0.9855413211,0
0.91,r,0.9854088576,0,0.9854088576,0
0.92,r,0.9852739462,0,0.9852739462,0
0.93,r,0.9851365186,0,0.9851365186,0
0.94,r,0.9849965037,0,0.9849965037,0
0.95,r,0.9848538278,0,0.9848538278,0
0.96,r,0.9847084144,0,0.9847084144,0
0.97,r,0.9845601841,0,0.9845601841,0
0.98,r,0.9844090542,0,0.9844090542,0
0.99,r,0.9842549388,0,0.9842549388,0
1,r,0.9840977487,0,0.9840977487,0
1.01,r,0.9839373911,0,0.9839373911,0
1.02,r,0.9837737693,0,0.9837737693,0
1.03,r,0.9836067827,0,0.9836067827,0
1.04,r,0.9834363266,0,0.9834363266,0
1.05,r,0.9832622916,0,0.9832622916,0
1.06,r,0.9830845642,0,0.9830845642,0
1.07,r,0.9829030256,0,0.9829030256,0
1.08,r,0.9827175519,0,0.9827175519,0
1.09,r,0.9825280141,0,0.9825280141,0
1.1,r,0.9823342771,0,0.9823342771,0
1.11,r,0.9821362,0,0.9821362,0
1.12,r,0.9819336356,0,0.9819336356,0
1.13,r,0.9817264296,0,0.9817264296,0
1.14,r,0.9815144209,0,0.9815144209,0
1.15,r,0.9812974408,0,0.9812974408,0
1.16,r,0.9810753125,0,0.9810753125,0
1.17,r,0.9808478508,0,0.9808478508,0
1.18,r,0.9806148616,0,0.9806148616,0
1.19,r,0.9803761412,0,0.9803761412,0
1.2,r,0.9801314757,0,0.9801314757,0
1.21,r,0.9798806405,0,0.9798806405,0
1.22,r,0.9796233997,0,0.9796233997,0
1.23,r,0.979359505,0,0.979359505,0
1.24,r,0.9790886952,0,0.9790886952,0
1.25,r,0.9788106954,0,0.9788106954,0
1.26,r,0.9785252157,0,0.9785252157,0
1.27,r,0.9782319508,0,0.9782319508,0
1.28,r,0.9779305781,0,0.9779305781,0
1.29,r,0.9776207574,0,0.9776207574,0
1.3,r,0.977302129,0,0.977302129,0
1.31,r,0.9769743125,0,0.9769743125,0
1.32,r,0.9766369055,0,0.9766369055,0
1.33,r,0.9762894817,0,0.9762894817,0
1.34,r,0.975931589,0,0.975931589,0
1.35,r,0.975562748,0,0.975562748,0
1.36,r,0.9751824497,0,0.9751824497,0
1.37,r,0.9747901527,0,0.9747901527,0
1.38,r,0.9743852816,0,0.9743852816,0
1.39,r,0.9739672231,0,0.9739672231,0
1.4,r,0.9735353239,0,0.9735353239,0
1.41,r,0.9730888868,0,0.9730888868,0
1.42,r,0.972627167,0,0.972627167,0
1.43,r,0.972149368,0,0.972149368,0
1.44,r,0.9716546375,0,0.9716546375,0
1.45,r,0.9711420616,0,0.9711420616,0
1.46,r,0.97061066,0,0.97061066,0
1.47,r,0.9700593791,0,0.9700593791,0
1.48,r,0.9694870858,0,0.9694870858,0
1.49,r,0.9688925592,0,0.9688925592,0
1.5,r,0.9682744826,0,0.9682744826,0
1.51,r,0.9676314332,0,0.9676314332,0
1.52,r,0.9669618719,0,0.9669618719,0
1.53,r,0.9662641311,0,0.9662641311,0
1.54,r,0.9655364005,0,0.9655364005,0
1.55,r,0.9647767125,0,0.9647767125,0
1.56,r,0.9639829239,0,0.9639829239,0
1.57,r,0.9631526966,0,0.9631526966,0
1.58,r,0.9622834746,0,0.9622834746,0
1.59,r,0.9613724585,0,0.9613724585,0
1.6,r,0.9604165758,0,0.9604165758,0
1.61,r,0.959412447,0,0.959412447,0
1.62,r,0.9583563464,0,0.9583563464,0
1.63,r,0.9572441571,0,0.9572441571,0
1.64,r,0.9560713183,0,0.9560713183,0
1.65,r,0.9548327647,0,0.9548327647,0
1.66,r,0.9535228549,0,0.9535228549,0
1.67,r,0.9521352879,0,0.9521352879,0
1.68,r,0.9506630047,0,0.9506630047,0
1.69,r,0.949098072,0,0.949098072,0
1.7,r,0.9474315433,0,0.9474315433,0
1.71,r,0.9456532943,0,0.9456532943,0
1.72,r,0.9437518241,0,0.9437518241,0
1.73,r,0.9417140166,0,0.9417140166,0
1.74,r,0.9395248497,0,0.9395248497,0
1.75,r,0.9371670418,0,0.9371670418,0
1.76,r,0.934620617,0,0.934620617,0
1.77,r,0.9318623682,0,0.9318623682,0
1.78,r,0.9288651885,0,0.9288651885,0
1.79,r,0.9255972347,0,0.9255972347,0
1.8,r,0.9220208696,0,0.9220208696,0
1.81,r,0.9180913176,0,0.9180913176,0
1.82,r,0.9137549389,0,0.9137549389,0
1.83,r,0.9089469981,0,0.9089469981,0
1.84,r,0.903588752,0,0.903588752,0
1.85,r,0.8975836177,0,0.8975836177,0
1.86,r,0.8908120886,0,0.8908120886,0
1.87,r,0.8831249387,0,0.8831249387,0
1.88,r,0.8743340836,0,0.8743340836,0
1.89,r,0.8642002512,0,0.8642002512,0
1.9,r,0.8524163823,0,0.8524163823,0
1.91,r,0.8385855328,0,0.8385855328,0
1.92,r,0.8221923155,0,0.8221923155,0
1.93,r,0.8025684567,0,0.8025684567,0
1.94,r,0.7788579384,0,0.7788579384,0
1.95,r,0.75,0,0.75,0
1.96,r,0.7147767125,0,0.7147767125,0
1.97,r,0.6720208696,0,0.6720208696,0
1.98,r,0.6211189416,0,0.6211189416,0
1.99,r,0.5628329582,0,0.5628329582,0
2,r,0.5,0,0.5,0
2.01,r,0.4371670418,0,0.4371670418,0
2.02,r,0.3788810584,0,0.3788810584,0
2.03,r,0.3279791304,0,0.3279791304,0
2.04,r,0.2852232875,0,0.2852232875,0
2.05,r,0.25,0,0.25,0
2.06,r,0.2211420616,0,0.2211420616,0
2.07,r,0.1974315433,0,0.1974315433,0
2.08,r,0.1778076845,0,0.1778076845,0
2.09,r,0.1614144672,0,0.1614144672,0
2.1,r,0.1475836177,0,0.1475836177,0
2.11,r,0.1357997488,0,0.1357997488,0
2.12,r,0.1256659164,0,0.1256659164,0
2.13,r,0.1168750613,0,0.1168750613,0
2.14,r,0.1091879114,0,0.1091879114,0
2.15,r,0.1024163823,0,0.1024163823,0
2.16,r,0.096411248,0,0.096411248,0
2.17,r,0.0910530019,0,0.0910530019,0
2.18,r,0.0862450611,0,0.0862450611,0
2.19,r,0.0819086824,0,0.0819086824,0
2.2,r,0.0779791304,0,0.0779791304,0
2.21,r,0.0744027653,0,0.0744027653,0
2.22,r,0.0711348115,0,0.0711348115,0
2.23,r,0.0681376318,0,0.0681376318,0
2.24,r,0.065379383,0,0.065379383,0
2.25,r,0.0628329582,0,0.0628329582,0
2.26,r,0.0604751503,0,0.0604751503,0
2.27,r,0.0582859834,0,0.0582859834,0
2.28,r,0.0562481759,0,0.0562481759,0
2.29,r,0.0543467057,0,0.0543467057,0
2.3,r,0.0525684567,0,0.0525684567,0
2.31,r,0.050901928,0,0.050901928,0
2.32,r,0.0493369953,0,0.0493369953,0
2.33,r,0.0478647121,0,0.0478647121,0
2.34,r,0.0464771451,0,0.0464771451,0
2.35,r,0.0451672353,0,0.0451672353,0
2.36,r,0.0439286817,0,0.0439286817,0
2.37,r,0.0427558429,0,0.0427558429,0
2.38,r,0.0416436536,0,0.0416436536,0
2.39,r,0.040587553,0,0.040587553,0
2.4,r,0.0395834242,0,0.0395834242,0
2.41,r,0.0386275415,0,0.0386275415,0
2.42,r,0.0377165254,0,0.0377165254,0
2.43,r,0.0368473034,0,0.0368473034,0
2.44,r,0.0360170761,0,0.0360170761,0
2.45,r,0.0352232875,0,0.0352232875,0
2.46,r,0.0344635995,0,0.0344635995,0
2.47,r,0.0337358689,0,0.0337358689,0
2.48,r,0.0330381281,0,0.0330381281,0
2.49,r,0.0323685668,0,0.0323685668,0
2.5,r,0.0317255174,0,0.0317255174,0
2.51,r,0.0311074408,0,0.0311074408,0
2.52,r,0.0305129142,0,0.0305129142,0
2.53,r,0.0299406209,0,0.0299406209,0
2.54,r,0.02938934,0,0.02938934,0
2.55,r,0.0288579384,0,0.0288579384,0
2.56,r,0.0283453625,0,0.0283453625,0
2.57,r,0.027850632,0,0.027850632,0
2.58,r,0.027372833,0,0.027372833,0
2.59,r,0.0269111132,0,0.0269111132,0
2.6,r,0.0264646761,0,0.0264646761,0
2.61,r,0.0260327769,0,0.0260327769,0
2.62,r,0.0256147184,0,0.0256147184,0
2.63,r,0.0252098473,0,0.0252098473,0
2.64,r,0.0248175503,0,0.0248175503,0
2.65,r,0.024437252,0,0.024437252,0
2.66,r,0.024068411,0,0.024068411,0
2.67,r,0.0237105183,0,0.0237105183,0
2.68,r,0.0233630945,0,0.0233630945,0
2.69,r,0.0230256875,0,0.0230256875,0
2.7,r,0.022697871,0,0.022697871,0
2.71,r,0.0223792426,0,0.0223792426,0
2.72,r,0.0220694219,0,0.0220694219,0
2.73,r,0.0217680492,0,0.0217680492,0
2.74,r,0.0214747843,0,0.0214747843,0
2.75,r,0.0211893046,0,0.0211893046,0
2.76,r,0.0209113048,0,0.0209113048,0
2.77,r,0.020640495,0,0.020640495,0
2.78,r,0.0203766003,0,0.0203766003,0
2.79,r,0.0201193595,0,0.0201193595,0
2.8,r,0.0198685243,0,0.0198685243,0
2.81,r,0.0196238588,0,0.0196238588,0
2.82,r,0.0193851384,0,0.0193851384,0
2.83,r,0.0191521492,0,0.0191521492,0
2.84,r,0.0189246875,0,0.0189246875,0
2.85,r,0.0187025592,0,0.0187025592,0
2.86,r,0.0184855791,0,0.0184855791,0
2.87,r,0.0182735704,0,0.0182735704,0
2.88,r,0.0180663644,0,0.0180663644,0
2.89,r,0.0178638,0,0.0178638,0
2.9,r,0.0176657229,0,0.0176657229,0
2.91,r,0.0174719859,0,0.0174719859,0
2.92,r,0.0172824481,0,0.0172824481,0
2.93,r,0.0170969744,0,0.0170969744,0
2.94,r,0.0169154358,0,0.0169154358,0
2.95,r,0.0167377084,0,0.0167377084,0
2.96,r,0.0165636734,0,0.0165636734,0
2.97,r,0.0163932173,0,0.0163932173,0
2.98,r,0.0162262307,0,0.0162262307,0
2.99,r,0.0160626089,0,0.0160626089,0
3,r,0.0159022513,0,0.0159022513,0
3.01,r,0.0157450612,0,0.0157450612,0
3.02,r,0.0155909458,0,0.0155909458,0
3.03,r,0.0154398159,0,0.0154398159,0
3.04,r,0.0152915856,0,0.0152915856,0
3.05,r,0.0151461722,0,0.0151461722,0
3.06,r,0.0150034963,0,0.0150034963,0
3.07,r,0.0148634814,0,0.0148634814,0
3.08,r,0.0147260538,0,0.0147260538,0
3.09,r,0.0145911424,0,0.0145911424,0
3.1,r,0.0144586789,0,0.0144586789,0
3.11,r,0.0143285972,0,0.0143285972,0
3.12,r,0.0142008338,0,0.0142008338,0
3.13,r,0.0140753272,0,0.0140753272,0
3.14,r,0.0139520182,0,0.0139520182,0
3.15,r,0.0138308496,0,0.0138308496,0
3.16,r,0.0137117662,0,0.0137117662,0
3.17,r,0.0135947147,0,0.0135947147,0
3.18,r,0.0134796435,0,0.0134796435,0
3.19,r,0.0133665029,0,0.0133665029,0
3.2,r,0.0132552446,0,0.0132552446,0
3.21,r,0.0131458222,0,0.0131458222,0
3.22,r,0.0130381905,0,0.0130381905,0
3.23,r,0.0129323061,0,0.0129323061,0
3.24,r,0.0128281266,0,0.0128281266,0
3.25,r,0.0127256113,0,0.0127256113,0
3.26,r,0.0126247207,0,0.0126247207,0
3.27,r,0.0125254165,0,0.0125254165,0
3.28,r,0.0124276615,0,0.0124276615,0
3.29,r,0.0123314197,0,0.0123314197,0
3.3,r,0.0122366565,0,0.0122366565,0
3.31,r,0.0121433378,0,0.0121433378,0
3.32,r,0.0120514311,0,0.0120514311,0
3.33,r,0.0119609044,0,0.0119609044,0
3.34,r,0.011871727,0,0.011871727,0
3.35,r,0.0117838689,0,0.0117838689,0
3.36,r,0.011697301,0,0.011697301,0
3.37,r,0.0116119953,0,0.0116119953,0
3.38,r,0.0115279242,0,0.0115279242,0
3.39,r,0.0114450612,0,0.0114450612,0
3.4,r,0.0113633805,0,0.0113633805,0
3.41,r,0.0112828569,0,0.0112828569,0
3.42,r,0.011203466,0,0.011203466,0
3.43,r,0.0111251841,0,0.0111251841,0
3.44,r,0.0110479881,0,0.0110479881,0
3.45,r,0.0109718556,0,0.0109718556,0
3.46,r,0.0108967648,0,0.0108967648,0
3.47,r,0.0108226945,0,0.0108226945,0
3.48,r,0.0107496239,0,0.0107496239,0
3.49,r,0.0106775331,0,0.0106775331,0
3.5,r,0.0106064024,0,0.0106064024,0
3.51,r,0.0105362128,0,0.0105362128,0
3.52,r,0.0104669457,0,0.0104669457,0
3.53,r,0.0103985831,0,0.0103985831,0
3.54,r,0.0103311074,0,0.0103311074,0
3.55,r,0.0102645015,0,0.0102645015,0
3.56,r,0.0101987486,0,0.0101987486,0
3.57,r,0.0101338324,0,0.0101338324,0
3.58,r,0.0100697371,0,0.0100697371,0
3.59,r,0.0100064473,0,0.0100064473,0
3.6,r,0.0099439478,0,0.0099439478,0
3.61,r,0.009882224,0,0.009882224,0
3.62,r,0.0098212614,0,0.0098212614,0
3.63,r,0.0097610462,0,0.0097610462,0
3.64,r,0.0097015646,0,0.0097015646,0
3.65,r,0.0096428033,0,0.0096428033,0
3.66,r,0.0095847493,0,0.0095847493,0
3.67,r,0.00952739,0,0.00952739,0
3.68,r,0.0094707129,0,0.0094707129,0
3.69,r,0.0094147059,0,0.0094147059,0
3.7,r,0.0093593573,0,0.0093593573,0
3.71,r,0.0093046555,0,0.0093046555,0
3.72,r,0.0092505892,0,0.0092505892,0
3.73,r,0.0091971474,0,0.0091971474,0
3.74,r,0.0091443194,0,0.0091443194,0
3.75,r,0.0090920947,0,0.0090920947,0
3.76,r,0.0090404629,0,0.0090404629,0
3.77,r,0.0089894141,0,0.0089894141,0
3.78,r,0.0089389384,0,0.0089389384,0
3.79,r,0.0088890262,0,0.0088890262,0
3.8,r,0.0088396682,0,0.0088396682,0
3.81,r,0.0087908551,0,0.0087908551,0
3.82,r,0.0087425781,0,0.0087425781,0
3.83,r,0.0086948283,0,0.0086948283,0
3.84,r,0.0086475971,0,0.0086475971,0
3.85,r,0.0086008761,0,0.0086008761,0
3.86,r,0.0085546572,0,0.0085546572,0
3.87,r,0.0085089322,0,0.0085089322,0
3.88,r,0.0084636933,0,0.0084636933,0
3.89,r,0.0084189328,0,0.0084189328,0
3.9,r,0.0083746431,0,0.0083746431,0
3.91,r,0.0083308169,0,0.0083308169,0
3.92,r,0.0082874469,0,0.0082874469,0
3.93,r,0.008244526,0,0.008244526,0
3.94,r,0.0082020473,0,0.0082020473,0
3.95,r,0.008160004,0,0.008160004,0
3.96,r,0.0081183894,0,0.0081183894,0
3.97,r,0.008077197,0,0.008077197,0
3.98,r,0.0080364205,0,0.0080364205,0
3.99,r,0.0079960535,0,0.0079960535,0
4,r,0.0079560899,0,0.0079560899,0
